video_id,label,frames_dir
manipulated_sequences_Deepfakes_c23_videos_441_439,1,/content/outputs/frames/FFPP/manipulated_sequences_Deepfakes_c23_videos_441_439
original_sequences_youtube_c23_videos_101,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_101
manipulated_sequences_Deepfakes_c23_videos_396_272,1,/content/outputs/frames/FFPP/manipulated_sequences_Deepfakes_c23_videos_396_272
original_sequences_youtube_c23_videos_074,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_074
manipulated_sequences_FaceSwap_c23_videos_667_446,1,/content/outputs/frames/FFPP/manipulated_sequences_FaceSwap_c23_videos_667_446
manipulated_sequences_Face2Face_c23_videos_676_776,1,/content/outputs/frames/FFPP/manipulated_sequences_Face2Face_c23_videos_676_776
original_sequences_youtube_c23_videos_301,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_301
original_sequences_youtube_c23_videos_369,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_369
manipulated_sequences_NeuralTextures_c23_videos_834_852,1,/content/outputs/frames/FFPP/manipulated_sequences_NeuralTextures_c23_videos_834_852
manipulated_sequences_Face2Face_c23_videos_696_686,1,/content/outputs/frames/FFPP/manipulated_sequences_Face2Face_c23_videos_696_686
manipulated_sequences_Face2Face_c23_videos_612_702,1,/content/outputs/frames/FFPP/manipulated_sequences_Face2Face_c23_videos_612_702
manipulated_sequences_FaceSwap_c23_videos_503_756,1,/content/outputs/frames/FFPP/manipulated_sequences_FaceSwap_c23_videos_503_756
original_sequences_youtube_c23_videos_057,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_057
original_sequences_youtube_c23_videos_429,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_429
original_sequences_youtube_c23_videos_255,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_255
original_sequences_youtube_c23_videos_216,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_216
manipulated_sequences_NeuralTextures_c23_videos_333_377,1,/content/outputs/frames/FFPP/manipulated_sequences_NeuralTextures_c23_videos_333_377
manipulated_sequences_Deepfakes_c23_videos_821_812,1,/content/outputs/frames/FFPP/manipulated_sequences_Deepfakes_c23_videos_821_812
original_sequences_youtube_c23_videos_781,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_781
original_sequences_youtube_c23_videos_910,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_910
original_sequences_youtube_c23_videos_981,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_981
manipulated_sequences_Face2Face_c23_videos_392_339,1,/content/outputs/frames/FFPP/manipulated_sequences_Face2Face_c23_videos_392_339
original_sequences_youtube_c23_videos_699,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_699
original_sequences_youtube_c23_videos_220,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_220
original_sequences_youtube_c23_videos_085,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_085
original_sequences_youtube_c23_videos_232,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_232
original_sequences_youtube_c23_videos_674,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_674
original_sequences_youtube_c23_videos_955,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_955
manipulated_sequences_NeuralTextures_c23_videos_657_644,1,/content/outputs/frames/FFPP/manipulated_sequences_NeuralTextures_c23_videos_657_644
original_sequences_youtube_c23_videos_067,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_067
original_sequences_youtube_c23_videos_158,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_158
original_sequences_youtube_c23_videos_358,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_358
manipulated_sequences_FaceSwap_c23_videos_686_696,1,/content/outputs/frames/FFPP/manipulated_sequences_FaceSwap_c23_videos_686_696
original_sequences_youtube_c23_videos_995,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_995
original_sequences_youtube_c23_videos_610,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_610
manipulated_sequences_Deepfakes_c23_videos_960_999,1,/content/outputs/frames/FFPP/manipulated_sequences_Deepfakes_c23_videos_960_999
original_sequences_youtube_c23_videos_306,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_306
manipulated_sequences_NeuralTextures_c23_videos_701_579,1,/content/outputs/frames/FFPP/manipulated_sequences_NeuralTextures_c23_videos_701_579
manipulated_sequences_Face2Face_c23_videos_748_355,1,/content/outputs/frames/FFPP/manipulated_sequences_Face2Face_c23_videos_748_355
original_sequences_youtube_c23_videos_081,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_081
manipulated_sequences_Face2Face_c23_videos_468_470,1,/content/outputs/frames/FFPP/manipulated_sequences_Face2Face_c23_videos_468_470
manipulated_sequences_FaceSwap_c23_videos_414_385,1,/content/outputs/frames/FFPP/manipulated_sequences_FaceSwap_c23_videos_414_385
manipulated_sequences_FaceSwap_c23_videos_220_219,1,/content/outputs/frames/FFPP/manipulated_sequences_FaceSwap_c23_videos_220_219
original_sequences_youtube_c23_videos_558,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_558
manipulated_sequences_Face2Face_c23_videos_296_293,1,/content/outputs/frames/FFPP/manipulated_sequences_Face2Face_c23_videos_296_293
manipulated_sequences_Face2Face_c23_videos_875_979,1,/content/outputs/frames/FFPP/manipulated_sequences_Face2Face_c23_videos_875_979
manipulated_sequences_Face2Face_c23_videos_280_249,1,/content/outputs/frames/FFPP/manipulated_sequences_Face2Face_c23_videos_280_249
original_sequences_youtube_c23_videos_326,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_326
manipulated_sequences_Deepfakes_c23_videos_191_188,1,/content/outputs/frames/FFPP/manipulated_sequences_Deepfakes_c23_videos_191_188
original_sequences_youtube_c23_videos_177,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_177
manipulated_sequences_Deepfakes_c23_videos_685_613,1,/content/outputs/frames/FFPP/manipulated_sequences_Deepfakes_c23_videos_685_613
original_sequences_youtube_c23_videos_329,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_329
manipulated_sequences_FaceSwap_c23_videos_898_922,1,/content/outputs/frames/FFPP/manipulated_sequences_FaceSwap_c23_videos_898_922
original_sequences_youtube_c23_videos_281,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_281
original_sequences_youtube_c23_videos_124,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_124
original_sequences_youtube_c23_videos_159,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_159
original_sequences_youtube_c23_videos_907,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_907
manipulated_sequences_NeuralTextures_c23_videos_964_174,1,/content/outputs/frames/FFPP/manipulated_sequences_NeuralTextures_c23_videos_964_174
original_sequences_youtube_c23_videos_595,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_595
manipulated_sequences_Face2Face_c23_videos_542_520,1,/content/outputs/frames/FFPP/manipulated_sequences_Face2Face_c23_videos_542_520
manipulated_sequences_NeuralTextures_c23_videos_206_221,1,/content/outputs/frames/FFPP/manipulated_sequences_NeuralTextures_c23_videos_206_221
original_sequences_youtube_c23_videos_864,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_864
original_sequences_youtube_c23_videos_851,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_851
original_sequences_youtube_c23_videos_950,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_950
manipulated_sequences_Deepfakes_c23_videos_812_821,1,/content/outputs/frames/FFPP/manipulated_sequences_Deepfakes_c23_videos_812_821
original_sequences_youtube_c23_videos_248,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_248
manipulated_sequences_Deepfakes_c23_videos_671_677,1,/content/outputs/frames/FFPP/manipulated_sequences_Deepfakes_c23_videos_671_677
manipulated_sequences_NeuralTextures_c23_videos_579_701,1,/content/outputs/frames/FFPP/manipulated_sequences_NeuralTextures_c23_videos_579_701
original_sequences_youtube_c23_videos_951,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_951
original_sequences_youtube_c23_videos_619,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_619
manipulated_sequences_Face2Face_c23_videos_757_573,1,/content/outputs/frames/FFPP/manipulated_sequences_Face2Face_c23_videos_757_573
original_sequences_youtube_c23_videos_089,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_089
manipulated_sequences_FaceSwap_c23_videos_040_997,1,/content/outputs/frames/FFPP/manipulated_sequences_FaceSwap_c23_videos_040_997
original_sequences_youtube_c23_videos_766,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_766
