video_id,label,frames_dir
original_sequences_youtube_c23_videos_250,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_250
manipulated_sequences_FaceSwap_c23_videos_357_432,1,/content/outputs/frames/FFPP/manipulated_sequences_FaceSwap_c23_videos_357_432
original_sequences_youtube_c23_videos_285,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_285
manipulated_sequences_FaceSwap_c23_videos_103_082,1,/content/outputs/frames/FFPP/manipulated_sequences_FaceSwap_c23_videos_103_082
original_sequences_youtube_c23_videos_788,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_788
manipulated_sequences_NeuralTextures_c23_videos_718_972,1,/content/outputs/frames/FFPP/manipulated_sequences_NeuralTextures_c23_videos_718_972
original_sequences_youtube_c23_videos_980,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_980
original_sequences_youtube_c23_videos_644,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_644
original_sequences_youtube_c23_videos_391,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_391
original_sequences_youtube_c23_videos_417,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_417
original_sequences_youtube_c23_videos_962,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_962
original_sequences_youtube_c23_videos_849,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_849
original_sequences_youtube_c23_videos_770,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_770
manipulated_sequences_Deepfakes_c23_videos_805_011,1,/content/outputs/frames/FFPP/manipulated_sequences_Deepfakes_c23_videos_805_011
manipulated_sequences_FaceSwap_c23_videos_012_026,1,/content/outputs/frames/FFPP/manipulated_sequences_FaceSwap_c23_videos_012_026
manipulated_sequences_Deepfakes_c23_videos_873_872,1,/content/outputs/frames/FFPP/manipulated_sequences_Deepfakes_c23_videos_873_872
original_sequences_youtube_c23_videos_152,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_152
manipulated_sequences_FaceSwap_c23_videos_531_549,1,/content/outputs/frames/FFPP/manipulated_sequences_FaceSwap_c23_videos_531_549
manipulated_sequences_Face2Face_c23_videos_603_575,1,/content/outputs/frames/FFPP/manipulated_sequences_Face2Face_c23_videos_603_575
manipulated_sequences_Face2Face_c23_videos_809_799,1,/content/outputs/frames/FFPP/manipulated_sequences_Face2Face_c23_videos_809_799
original_sequences_youtube_c23_videos_729,0,/content/outputs/frames/FFPP/original_sequences_youtube_c23_videos_729
manipulated_sequences_FaceSwap_c23_videos_506_478,1,/content/outputs/frames/FFPP/manipulated_sequences_FaceSwap_c23_videos_506_478
