video_id,label,frames_dir
ffpp_original_sequences_youtube_c23_videos_332,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_332
ffpp_manipulated_sequences_Face2Face_c23_videos_477_487,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_477_487
ffpp_original_sequences_youtube_c23_videos_619,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_619
ffpp_original_sequences_youtube_c23_videos_863,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_863
ffpp_original_sequences_youtube_c23_videos_270,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_270
ffpp_manipulated_sequences_Face2Face_c23_videos_036_035,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_036_035
ffpp_original_sequences_youtube_c23_videos_195,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_195
ffpp_original_sequences_youtube_c23_videos_446,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_446
ffpp_original_sequences_youtube_c23_videos_612,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_612
ffpp_original_sequences_youtube_c23_videos_817,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_817
ffpp_manipulated_sequences_Face2Face_c23_videos_443_514,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_443_514
ffpp_original_sequences_youtube_c23_videos_953,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_953
ffpp_manipulated_sequences_Face2Face_c23_videos_765_867,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_765_867
ffpp_original_sequences_youtube_c23_videos_971,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_971
ffpp_manipulated_sequences_Face2Face_c23_videos_695_422,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_695_422
ffpp_original_sequences_youtube_c23_videos_484,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_484
ffpp_original_sequences_youtube_c23_videos_761,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_761
ffpp_original_sequences_youtube_c23_videos_871,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_871
ffpp_original_sequences_youtube_c23_videos_620,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_620
ffpp_original_sequences_youtube_c23_videos_239,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_239
ffpp_manipulated_sequences_Face2Face_c23_videos_214_255,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_214_255
ffpp_manipulated_sequences_Face2Face_c23_videos_973_970,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_973_970
ffpp_original_sequences_youtube_c23_videos_375,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_375
ffpp_original_sequences_youtube_c23_videos_436,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_436
ffpp_original_sequences_youtube_c23_videos_179,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_179
ffpp_original_sequences_youtube_c23_videos_524,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_524
ffpp_original_sequences_youtube_c23_videos_455,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_455
ffpp_original_sequences_youtube_c23_videos_398,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_398
ffpp_manipulated_sequences_Face2Face_c23_videos_068_028,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_068_028
ffpp_original_sequences_youtube_c23_videos_167,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_167
ffpp_original_sequences_youtube_c23_videos_371,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_371
ffpp_original_sequences_youtube_c23_videos_702,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_702
ffpp_manipulated_sequences_Face2Face_c23_videos_720_672,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_720_672
ffpp_manipulated_sequences_Face2Face_c23_videos_144_122,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_144_122
ffpp_original_sequences_youtube_c23_videos_428,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_428
ffpp_manipulated_sequences_Face2Face_c23_videos_894_848,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_894_848
ffpp_original_sequences_youtube_c23_videos_579,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_579
ffpp_manipulated_sequences_Face2Face_c23_videos_235_194,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_235_194
ffpp_manipulated_sequences_Face2Face_c23_videos_862_047,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_862_047
ffpp_original_sequences_youtube_c23_videos_979,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_979
ffpp_original_sequences_youtube_c23_videos_781,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_781
ffpp_manipulated_sequences_Face2Face_c23_videos_731_741,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_731_741
ffpp_original_sequences_youtube_c23_videos_475,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_475
ffpp_manipulated_sequences_Face2Face_c23_videos_839_864,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_839_864
ffpp_original_sequences_youtube_c23_videos_825,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_825
ffpp_original_sequences_youtube_c23_videos_540,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_540
ffpp_manipulated_sequences_Face2Face_c23_videos_757_573,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_757_573
ffpp_manipulated_sequences_Face2Face_c23_videos_786_819,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_786_819
ffpp_manipulated_sequences_Face2Face_c23_videos_406_391,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_406_391
ffpp_original_sequences_youtube_c23_videos_876,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_876
ffpp_original_sequences_youtube_c23_videos_021,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_021
ffpp_manipulated_sequences_Face2Face_c23_videos_141_161,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_141_161
ffpp_manipulated_sequences_Face2Face_c23_videos_992_980,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_992_980
ffpp_original_sequences_youtube_c23_videos_148,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_148
ffpp_manipulated_sequences_Face2Face_c23_videos_338_336,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_338_336
ffpp_original_sequences_youtube_c23_videos_008,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_008
ffpp_manipulated_sequences_Face2Face_c23_videos_469_481,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_469_481
ffpp_manipulated_sequences_Face2Face_c23_videos_542_520,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_542_520
ffpp_original_sequences_youtube_c23_videos_136,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_136
ffpp_original_sequences_youtube_c23_videos_644,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_644
ffpp_manipulated_sequences_Face2Face_c23_videos_253_183,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_253_183
ffpp_manipulated_sequences_Face2Face_c23_videos_169_227,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_169_227
ffpp_manipulated_sequences_Face2Face_c23_videos_644_657,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_644_657
ffpp_manipulated_sequences_Face2Face_c23_videos_934_918,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_934_918
ffpp_manipulated_sequences_Face2Face_c23_videos_221_206,1,/kaggle/outputs/frames/FFPP/ffpp_manipulated_sequences_Face2Face_c23_videos_221_206
ffpp_original_sequences_youtube_c23_videos_194,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_194
ffpp_original_sequences_youtube_c23_videos_703,0,/kaggle/outputs/frames/FFPP/ffpp_original_sequences_youtube_c23_videos_703
