video_id,label,frames_dir
Celeb-real_id31_0007,0,/content/outputs/frames/CDF/Celeb-real_id31_0007
Celeb-synthesis_id30_id20_0004,1,/content/outputs/frames/CDF/Celeb-synthesis_id30_id20_0004
YouTube-real_00009,0,/content/outputs/frames/CDF/YouTube-real_00009
YouTube-real_00055,0,/content/outputs/frames/CDF/YouTube-real_00055
Celeb-synthesis_id2_id28_0005,1,/content/outputs/frames/CDF/Celeb-synthesis_id2_id28_0005
Celeb-synthesis_id16_id20_0006,1,/content/outputs/frames/CDF/Celeb-synthesis_id16_id20_0006
Celeb-real_id57_0005,0,/content/outputs/frames/CDF/Celeb-real_id57_0005
Celeb-synthesis_id31_id16_0003,1,/content/outputs/frames/CDF/Celeb-synthesis_id31_id16_0003
YouTube-real_00180,0,/content/outputs/frames/CDF/YouTube-real_00180
Celeb-real_id34_0003,0,/content/outputs/frames/CDF/Celeb-real_id34_0003
Celeb-synthesis_id20_id21_0006,1,/content/outputs/frames/CDF/Celeb-synthesis_id20_id21_0006
Celeb-real_id43_0007,0,/content/outputs/frames/CDF/Celeb-real_id43_0007
Celeb-synthesis_id49_id50_0005,1,/content/outputs/frames/CDF/Celeb-synthesis_id49_id50_0005
Celeb-synthesis_id31_id30_0000,1,/content/outputs/frames/CDF/Celeb-synthesis_id31_id30_0000
YouTube-real_00206,0,/content/outputs/frames/CDF/YouTube-real_00206
Celeb-synthesis_id13_id7_0004,1,/content/outputs/frames/CDF/Celeb-synthesis_id13_id7_0004
Celeb-real_id31_0002,0,/content/outputs/frames/CDF/Celeb-real_id31_0002
YouTube-real_00060,0,/content/outputs/frames/CDF/YouTube-real_00060
Celeb-real_id48_0003,0,/content/outputs/frames/CDF/Celeb-real_id48_0003
Celeb-synthesis_id54_id56_0003,1,/content/outputs/frames/CDF/Celeb-synthesis_id54_id56_0003
Celeb-synthesis_id59_id5_0000,1,/content/outputs/frames/CDF/Celeb-synthesis_id59_id5_0000
YouTube-real_00217,0,/content/outputs/frames/CDF/YouTube-real_00217
YouTube-real_00066,0,/content/outputs/frames/CDF/YouTube-real_00066
Celeb-real_id25_0002,0,/content/outputs/frames/CDF/Celeb-real_id25_0002
Celeb-synthesis_id16_id3_0001,1,/content/outputs/frames/CDF/Celeb-synthesis_id16_id3_0001
Celeb-real_id22_0000,0,/content/outputs/frames/CDF/Celeb-real_id22_0000
Celeb-synthesis_id5_id60_0001,1,/content/outputs/frames/CDF/Celeb-synthesis_id5_id60_0001
Celeb-real_id53_0000,0,/content/outputs/frames/CDF/Celeb-real_id53_0000
Celeb-synthesis_id26_id20_0004,1,/content/outputs/frames/CDF/Celeb-synthesis_id26_id20_0004
Celeb-real_id48_0000,0,/content/outputs/frames/CDF/Celeb-real_id48_0000
Celeb-real_id21_0003,0,/content/outputs/frames/CDF/Celeb-real_id21_0003
Celeb-synthesis_id16_id6_0002,1,/content/outputs/frames/CDF/Celeb-synthesis_id16_id6_0002
Celeb-real_id60_0000,0,/content/outputs/frames/CDF/Celeb-real_id60_0000
Celeb-synthesis_id50_id57_0008,1,/content/outputs/frames/CDF/Celeb-synthesis_id50_id57_0008
Celeb-synthesis_id28_id17_0003,1,/content/outputs/frames/CDF/Celeb-synthesis_id28_id17_0003
Celeb-real_id2_0005,0,/content/outputs/frames/CDF/Celeb-real_id2_0005
Celeb-real_id13_0000,0,/content/outputs/frames/CDF/Celeb-real_id13_0000
Celeb-real_id34_0007,0,/content/outputs/frames/CDF/Celeb-real_id34_0007
Celeb-synthesis_id1_id35_0004,1,/content/outputs/frames/CDF/Celeb-synthesis_id1_id35_0004
Celeb-real_id27_0008,0,/content/outputs/frames/CDF/Celeb-real_id27_0008
Celeb-real_id16_0008,0,/content/outputs/frames/CDF/Celeb-real_id16_0008
Celeb-synthesis_id22_id28_0004,1,/content/outputs/frames/CDF/Celeb-synthesis_id22_id28_0004
Celeb-synthesis_id30_id2_0005,1,/content/outputs/frames/CDF/Celeb-synthesis_id30_id2_0005
Celeb-real_id48_0002,0,/content/outputs/frames/CDF/Celeb-real_id48_0002
Celeb-synthesis_id35_id33_0007,1,/content/outputs/frames/CDF/Celeb-synthesis_id35_id33_0007
Celeb-synthesis_id38_id30_0005,1,/content/outputs/frames/CDF/Celeb-synthesis_id38_id30_0005
Celeb-synthesis_id23_id27_0009,1,/content/outputs/frames/CDF/Celeb-synthesis_id23_id27_0009
Celeb-synthesis_id25_id26_0002,1,/content/outputs/frames/CDF/Celeb-synthesis_id25_id26_0002
Celeb-synthesis_id33_id38_0001,1,/content/outputs/frames/CDF/Celeb-synthesis_id33_id38_0001
Celeb-synthesis_id23_id0_0003,1,/content/outputs/frames/CDF/Celeb-synthesis_id23_id0_0003
Celeb-real_id33_0007,0,/content/outputs/frames/CDF/Celeb-real_id33_0007
Celeb-synthesis_id41_id42_0002,1,/content/outputs/frames/CDF/Celeb-synthesis_id41_id42_0002
Celeb-real_id60_0008,0,/content/outputs/frames/CDF/Celeb-real_id60_0008
Celeb-synthesis_id23_id34_0000,1,/content/outputs/frames/CDF/Celeb-synthesis_id23_id34_0000
YouTube-real_00014,0,/content/outputs/frames/CDF/YouTube-real_00014
Celeb-synthesis_id22_id21_0004,1,/content/outputs/frames/CDF/Celeb-synthesis_id22_id21_0004
Celeb-synthesis_id48_id42_0003,1,/content/outputs/frames/CDF/Celeb-synthesis_id48_id42_0003
YouTube-real_00256,0,/content/outputs/frames/CDF/YouTube-real_00256
YouTube-real_00142,0,/content/outputs/frames/CDF/YouTube-real_00142
Celeb-synthesis_id30_id4_0004,1,/content/outputs/frames/CDF/Celeb-synthesis_id30_id4_0004
Celeb-real_id28_0008,0,/content/outputs/frames/CDF/Celeb-real_id28_0008
Celeb-synthesis_id28_id30_0008,1,/content/outputs/frames/CDF/Celeb-synthesis_id28_id30_0008
Celeb-real_id37_0001,0,/content/outputs/frames/CDF/Celeb-real_id37_0001
Celeb-real_id29_0004,0,/content/outputs/frames/CDF/Celeb-real_id29_0004
Celeb-synthesis_id20_id37_0000,1,/content/outputs/frames/CDF/Celeb-synthesis_id20_id37_0000
YouTube-real_00123,0,/content/outputs/frames/CDF/YouTube-real_00123
Celeb-real_id49_0002,0,/content/outputs/frames/CDF/Celeb-real_id49_0002
YouTube-real_00299,0,/content/outputs/frames/CDF/YouTube-real_00299
Celeb-real_id5_0007,0,/content/outputs/frames/CDF/Celeb-real_id5_0007
Celeb-synthesis_id16_id20_0005,1,/content/outputs/frames/CDF/Celeb-synthesis_id16_id20_0005
Celeb-synthesis_id25_id24_0007,1,/content/outputs/frames/CDF/Celeb-synthesis_id25_id24_0007
YouTube-real_00103,0,/content/outputs/frames/CDF/YouTube-real_00103
Celeb-synthesis_id37_id21_0009,1,/content/outputs/frames/CDF/Celeb-synthesis_id37_id21_0009
Celeb-real_id40_0004,0,/content/outputs/frames/CDF/Celeb-real_id40_0004
Celeb-real_id53_0003,0,/content/outputs/frames/CDF/Celeb-real_id53_0003
YouTube-real_00114,0,/content/outputs/frames/CDF/YouTube-real_00114
Celeb-real_id46_0004,0,/content/outputs/frames/CDF/Celeb-real_id46_0004
Celeb-synthesis_id10_id7_0002,1,/content/outputs/frames/CDF/Celeb-synthesis_id10_id7_0002
Celeb-real_id2_0004,0,/content/outputs/frames/CDF/Celeb-real_id2_0004
Celeb-synthesis_id35_id6_0008,1,/content/outputs/frames/CDF/Celeb-synthesis_id35_id6_0008
Celeb-synthesis_id40_id47_0009,1,/content/outputs/frames/CDF/Celeb-synthesis_id40_id47_0009
Celeb-synthesis_id57_id51_0002,1,/content/outputs/frames/CDF/Celeb-synthesis_id57_id51_0002
Celeb-real_id25_0003,0,/content/outputs/frames/CDF/Celeb-real_id25_0003
Celeb-real_id2_0003,0,/content/outputs/frames/CDF/Celeb-real_id2_0003
YouTube-real_00121,0,/content/outputs/frames/CDF/YouTube-real_00121
Celeb-synthesis_id45_id48_0001,1,/content/outputs/frames/CDF/Celeb-synthesis_id45_id48_0001
Celeb-real_id17_0003,0,/content/outputs/frames/CDF/Celeb-real_id17_0003
YouTube-real_00163,0,/content/outputs/frames/CDF/YouTube-real_00163
YouTube-real_00032,0,/content/outputs/frames/CDF/YouTube-real_00032
YouTube-real_00031,0,/content/outputs/frames/CDF/YouTube-real_00031
Celeb-synthesis_id4_id31_0004,1,/content/outputs/frames/CDF/Celeb-synthesis_id4_id31_0004
Celeb-synthesis_id37_id26_0007,1,/content/outputs/frames/CDF/Celeb-synthesis_id37_id26_0007
Celeb-synthesis_id33_id35_0001,1,/content/outputs/frames/CDF/Celeb-synthesis_id33_id35_0001
Celeb-real_id26_0009,0,/content/outputs/frames/CDF/Celeb-real_id26_0009
Celeb-real_id8_0004,0,/content/outputs/frames/CDF/Celeb-real_id8_0004
YouTube-real_00028,0,/content/outputs/frames/CDF/YouTube-real_00028
Celeb-real_id42_0001,0,/content/outputs/frames/CDF/Celeb-real_id42_0001
Celeb-real_id22_0002,0,/content/outputs/frames/CDF/Celeb-real_id22_0002
Celeb-synthesis_id28_id3_0006,1,/content/outputs/frames/CDF/Celeb-synthesis_id28_id3_0006
YouTube-real_00259,0,/content/outputs/frames/CDF/YouTube-real_00259
Celeb-synthesis_id1_id35_0002,1,/content/outputs/frames/CDF/Celeb-synthesis_id1_id35_0002
Celeb-synthesis_id31_id33_0006,1,/content/outputs/frames/CDF/Celeb-synthesis_id31_id33_0006
Celeb-synthesis_id20_id22_0003,1,/content/outputs/frames/CDF/Celeb-synthesis_id20_id22_0003
Celeb-real_id22_0007,0,/content/outputs/frames/CDF/Celeb-real_id22_0007
Celeb-real_id60_0002,0,/content/outputs/frames/CDF/Celeb-real_id60_0002
YouTube-real_00073,0,/content/outputs/frames/CDF/YouTube-real_00073
Celeb-real_id56_0001,0,/content/outputs/frames/CDF/Celeb-real_id56_0001
YouTube-real_00104,0,/content/outputs/frames/CDF/YouTube-real_00104
Celeb-real_id32_0009,0,/content/outputs/frames/CDF/Celeb-real_id32_0009
Celeb-synthesis_id16_id3_0012,1,/content/outputs/frames/CDF/Celeb-synthesis_id16_id3_0012
Celeb-synthesis_id56_id52_0006,1,/content/outputs/frames/CDF/Celeb-synthesis_id56_id52_0006
Celeb-synthesis_id32_id35_0001,1,/content/outputs/frames/CDF/Celeb-synthesis_id32_id35_0001
Celeb-real_id24_0006,0,/content/outputs/frames/CDF/Celeb-real_id24_0006
YouTube-real_00047,0,/content/outputs/frames/CDF/YouTube-real_00047
YouTube-real_00156,0,/content/outputs/frames/CDF/YouTube-real_00156
Celeb-real_id26_0005,0,/content/outputs/frames/CDF/Celeb-real_id26_0005
Celeb-synthesis_id30_id23_0005,1,/content/outputs/frames/CDF/Celeb-synthesis_id30_id23_0005
YouTube-real_00289,0,/content/outputs/frames/CDF/YouTube-real_00289
Celeb-real_id57_0006,0,/content/outputs/frames/CDF/Celeb-real_id57_0006
Celeb-real_id45_0008,0,/content/outputs/frames/CDF/Celeb-real_id45_0008
Celeb-synthesis_id35_id4_0002,1,/content/outputs/frames/CDF/Celeb-synthesis_id35_id4_0002
Celeb-synthesis_id2_id37_0007,1,/content/outputs/frames/CDF/Celeb-synthesis_id2_id37_0007
Celeb-real_id44_0005,0,/content/outputs/frames/CDF/Celeb-real_id44_0005
Celeb-synthesis_id24_id25_0008,1,/content/outputs/frames/CDF/Celeb-synthesis_id24_id25_0008
Celeb-synthesis_id2_id37_0002,1,/content/outputs/frames/CDF/Celeb-synthesis_id2_id37_0002
YouTube-real_00110,0,/content/outputs/frames/CDF/YouTube-real_00110
Celeb-real_id1_0008,0,/content/outputs/frames/CDF/Celeb-real_id1_0008
YouTube-real_00248,0,/content/outputs/frames/CDF/YouTube-real_00248
Celeb-synthesis_id38_id21_0005,1,/content/outputs/frames/CDF/Celeb-synthesis_id38_id21_0005
