video_id,label,frames_dir
YouTube-real_00029,0,/content/outputs/frames/CDF/YouTube-real_00029
Celeb-synthesis_id19_id22_0006,1,/content/outputs/frames/CDF/Celeb-synthesis_id19_id22_0006
YouTube-real_00261,0,/content/outputs/frames/CDF/YouTube-real_00261
Celeb-synthesis_id9_id6_0005,1,/content/outputs/frames/CDF/Celeb-synthesis_id9_id6_0005
YouTube-real_00105,0,/content/outputs/frames/CDF/YouTube-real_00105
Celeb-synthesis_id43_id44_0003,1,/content/outputs/frames/CDF/Celeb-synthesis_id43_id44_0003
YouTube-real_00036,0,/content/outputs/frames/CDF/YouTube-real_00036
YouTube-real_00279,0,/content/outputs/frames/CDF/YouTube-real_00279
YouTube-real_00010,0,/content/outputs/frames/CDF/YouTube-real_00010
YouTube-real_00162,0,/content/outputs/frames/CDF/YouTube-real_00162
YouTube-real_00192,0,/content/outputs/frames/CDF/YouTube-real_00192
YouTube-real_00127,0,/content/outputs/frames/CDF/YouTube-real_00127
YouTube-real_00093,0,/content/outputs/frames/CDF/YouTube-real_00093
Celeb-synthesis_id17_id23_0003,1,/content/outputs/frames/CDF/Celeb-synthesis_id17_id23_0003
Celeb-synthesis_id29_id28_0008,1,/content/outputs/frames/CDF/Celeb-synthesis_id29_id28_0008
Celeb-synthesis_id24_id25_0007,1,/content/outputs/frames/CDF/Celeb-synthesis_id24_id25_0007
YouTube-real_00028,0,/content/outputs/frames/CDF/YouTube-real_00028
Celeb-synthesis_id17_id37_0005,1,/content/outputs/frames/CDF/Celeb-synthesis_id17_id37_0005
Celeb-synthesis_id37_id34_0003,1,/content/outputs/frames/CDF/Celeb-synthesis_id37_id34_0003
Celeb-synthesis_id21_id35_0000,1,/content/outputs/frames/CDF/Celeb-synthesis_id21_id35_0000
YouTube-real_00166,0,/content/outputs/frames/CDF/YouTube-real_00166
Celeb-synthesis_id33_id37_0000,1,/content/outputs/frames/CDF/Celeb-synthesis_id33_id37_0000
YouTube-real_00185,0,/content/outputs/frames/CDF/YouTube-real_00185
Celeb-synthesis_id26_id1_0004,1,/content/outputs/frames/CDF/Celeb-synthesis_id26_id1_0004
Celeb-synthesis_id16_id0_0004,1,/content/outputs/frames/CDF/Celeb-synthesis_id16_id0_0004
YouTube-real_00116,0,/content/outputs/frames/CDF/YouTube-real_00116
YouTube-real_00234,0,/content/outputs/frames/CDF/YouTube-real_00234
YouTube-real_00291,0,/content/outputs/frames/CDF/YouTube-real_00291
Celeb-synthesis_id1_id17_0003,1,/content/outputs/frames/CDF/Celeb-synthesis_id1_id17_0003
Celeb-synthesis_id21_id1_0008,1,/content/outputs/frames/CDF/Celeb-synthesis_id21_id1_0008
YouTube-real_00249,0,/content/outputs/frames/CDF/YouTube-real_00249
Celeb-synthesis_id31_id37_0001,1,/content/outputs/frames/CDF/Celeb-synthesis_id31_id37_0001
Celeb-synthesis_id50_id56_0005,1,/content/outputs/frames/CDF/Celeb-synthesis_id50_id56_0005
YouTube-real_00242,0,/content/outputs/frames/CDF/YouTube-real_00242
Celeb-synthesis_id31_id33_0002,1,/content/outputs/frames/CDF/Celeb-synthesis_id31_id33_0002
YouTube-real_00247,0,/content/outputs/frames/CDF/YouTube-real_00247
YouTube-real_00147,0,/content/outputs/frames/CDF/YouTube-real_00147
Celeb-synthesis_id41_id44_0001,1,/content/outputs/frames/CDF/Celeb-synthesis_id41_id44_0001
Celeb-synthesis_id38_id31_0002,1,/content/outputs/frames/CDF/Celeb-synthesis_id38_id31_0002
Celeb-synthesis_id23_id35_0000,1,/content/outputs/frames/CDF/Celeb-synthesis_id23_id35_0000
YouTube-real_00114,0,/content/outputs/frames/CDF/YouTube-real_00114
Celeb-synthesis_id1_id37_0007,1,/content/outputs/frames/CDF/Celeb-synthesis_id1_id37_0007
Celeb-synthesis_id21_id33_0007,1,/content/outputs/frames/CDF/Celeb-synthesis_id21_id33_0007
Celeb-synthesis_id48_id45_0002,1,/content/outputs/frames/CDF/Celeb-synthesis_id48_id45_0002
YouTube-real_00103,0,/content/outputs/frames/CDF/YouTube-real_00103
YouTube-real_00180,0,/content/outputs/frames/CDF/YouTube-real_00180
Celeb-synthesis_id17_id20_0007,1,/content/outputs/frames/CDF/Celeb-synthesis_id17_id20_0007
Celeb-synthesis_id20_id17_0004,1,/content/outputs/frames/CDF/Celeb-synthesis_id20_id17_0004
Celeb-synthesis_id4_id37_0004,1,/content/outputs/frames/CDF/Celeb-synthesis_id4_id37_0004
YouTube-real_00153,0,/content/outputs/frames/CDF/YouTube-real_00153
Celeb-synthesis_id25_id27_0010,1,/content/outputs/frames/CDF/Celeb-synthesis_id25_id27_0010
YouTube-real_00228,0,/content/outputs/frames/CDF/YouTube-real_00228
Celeb-synthesis_id11_id7_0010,1,/content/outputs/frames/CDF/Celeb-synthesis_id11_id7_0010
YouTube-real_00142,0,/content/outputs/frames/CDF/YouTube-real_00142
Celeb-synthesis_id21_id25_0005,1,/content/outputs/frames/CDF/Celeb-synthesis_id21_id25_0005
Celeb-synthesis_id24_id28_0000,1,/content/outputs/frames/CDF/Celeb-synthesis_id24_id28_0000
Celeb-synthesis_id6_id3_0003,1,/content/outputs/frames/CDF/Celeb-synthesis_id6_id3_0003
YouTube-real_00237,0,/content/outputs/frames/CDF/YouTube-real_00237
YouTube-real_00057,0,/content/outputs/frames/CDF/YouTube-real_00057
YouTube-real_00232,0,/content/outputs/frames/CDF/YouTube-real_00232
YouTube-real_00109,0,/content/outputs/frames/CDF/YouTube-real_00109
Celeb-synthesis_id44_id47_0004,1,/content/outputs/frames/CDF/Celeb-synthesis_id44_id47_0004
YouTube-real_00001,0,/content/outputs/frames/CDF/YouTube-real_00001
YouTube-real_00141,0,/content/outputs/frames/CDF/YouTube-real_00141
Celeb-synthesis_id20_id38_0002,1,/content/outputs/frames/CDF/Celeb-synthesis_id20_id38_0002
Celeb-synthesis_id4_id20_0005,1,/content/outputs/frames/CDF/Celeb-synthesis_id4_id20_0005
YouTube-real_00022,0,/content/outputs/frames/CDF/YouTube-real_00022
YouTube-real_00294,0,/content/outputs/frames/CDF/YouTube-real_00294
Celeb-synthesis_id28_id26_0009,1,/content/outputs/frames/CDF/Celeb-synthesis_id28_id26_0009
